match_id_hash,game_time,radiant_win,duration,time_remaining,next_roshan_team
215563c04f41511585fd198d2d7561ca,1543,FALSE,1851,308,Dire
bfbfe5543277b3a7f22db062e6187bea,2809,FALSE,2914,105,
9598a6c433180991b12bcab796ff0dbd,1170,TRUE,1696,526,Radiant
ee4bd98cb4bbd48a061181c82623af02,855,TRUE,1926,1071,
6e3f0173c1c82d3172cb0b734630f1d9,1162,FALSE,2334,1172,
0916fa8673cf2cc9dbaba26a32330916,3071,FALSE,3147,76,
8731f6833be190f2dc3ee7d273b93150,2505,FALSE,2950,445,
c32ff4a8adc1b37311b75ab426436338,341,TRUE,2032,1691,Radiant
516cb6cd25b6b78f4b5fbcbfe27bce3b,1834,FALSE,2863,1029,Dire
65423dc3299e1ef394adc1df4e1bca77,1767,TRUE,1831,64,
2a06a67754f5d4cf60a6e765670ccbe4,1028,TRUE,1566,538,Radiant
7f81f970e87fc9c322fcf09fc7e6dd14,399,FALSE,3200,2801,Dire
8f2d11065b8e98b97a01217f97880ca7,1205,TRUE,2935,1730,Dire
1e5a6aa39b99c97d537adcb93e9d97d1,2855,FALSE,3619,764,Radiant
2ee1c9cff980467fad5786c083a4a1ac,535,TRUE,3321,2786,Radiant
48db6cc7ba80b5c76c5f5f1a8a1fcb41,1243,FALSE,2171,928,Radiant
0cdc8be68a541d6ed6e5f5f84d6f357a,1487,TRUE,1987,500,Radiant
2447453c02a3df619cb9c39e344bdf58,175,FALSE,1597,1422,Dire
422dd35273edf9332c21af6ccfdb1c4c,3387,TRUE,3887,500,
61fd4cef01c40e2275b63be645a26d1e,696,TRUE,2064,1368,Radiant
2c7da63bbd2b95ea70f26d049441808a,180,TRUE,2725,2545,
05dd60aac70d52bf7cc1ec24703b925a,2574,FALSE,2974,400,
10a09afcc4c0be2ac8840307a278203f,1697,FALSE,2060,363,Radiant
a423cd54a1e7d9c8de1dd85c46debf13,273,FALSE,2131,1858,Dire
98fe1a61c2c241312aabce5dd470913d,742,TRUE,1415,673,Radiant
c3da09166c569e22f30a931b5f92755f,293,FALSE,2942,2649,Radiant
2e4b2460050250f527ada0dd388f3d9c,1367,TRUE,2068,701,Radiant
ed3bbd2f0f38dfe67b3714d19103eac4,2829,TRUE,3349,520,Radiant
19999fa320a48efc8b80569d3bb3a988,139,TRUE,2230,2091,Radiant
32dcc817362cc74a5ee63c47f61f2b36,1121,FALSE,2501,1380,Radiant
a6e2aaf781e1097fdc7e19be59026c87,1222,FALSE,2516,1294,Radiant
1289b7eb46149eeafe01738230951705,115,FALSE,3429,3314,Dire
869cdf191bd40415aa79b45ec2918480,694,FALSE,2691,1997,Dire
e28bb03bf53e353ca9a97c0d2f4677bf,638,FALSE,2324,1686,Dire
832c12fa6685e7b4f72518535b9067b3,782,FALSE,2570,1788,Radiant
1b27458c145b78cd9744d55d9fa5cc22,968,FALSE,2286,1318,Dire
704ad0805fc32849e4865c5217ee8c52,654,TRUE,1742,1088,
046f452fed55d0f25af9a62ee85ce906,3345,FALSE,4166,821,Radiant
dedaec362eb1d13d3c776870189e8b66,1652,FALSE,2681,1029,Dire
916a4dee911be85b8ab05880c35afb5f,709,TRUE,2296,1587,Radiant
6e99ad5647132871dc711c1ff8a9cdb7,3100,FALSE,3377,277,Dire
96301e2f7725f2dd0ae9fbc3a612fd24,588,FALSE,2302,1714,
17a3d3900c34746a44a7e8ad0b823620,2118,FALSE,2657,539,Dire
c840f72bd6db6ef15d539759870d7023,2688,TRUE,2912,224,
8166eab9d2ae427f06f53d144a7acb4a,616,TRUE,2231,1615,
621fec2076ddbce055ece668bbca2ee8,1381,TRUE,2603,1222,Radiant
951fe428d3c17ac14f8bbe7e10e9eed9,1593,FALSE,3532,1939,Dire
d214140d5d06aa1281263c87528e3039,98,FALSE,1593,1495,Dire
faa83a3508ccdd98e905cf4a564f7ce2,2852,FALSE,2921,69,
4b6b87d0ba09bbbd3d183363ef7efc89,1372,FALSE,2184,812,Radiant
a7840994fcde167465d08f512abb40db,1512,TRUE,2064,552,
2df1f63ca96a023a9506e8e860cb2730,130,FALSE,2136,2006,Dire
e4956cd94568f25f66927c1813283ccb,1571,FALSE,1760,189,
a6c21da2781870bb01adf219899c7136,1775,FALSE,3972,2197,Dire
ca42b8beaff70101cb79c7e1d960d40d,1760,FALSE,2855,1095,Dire
1f874260cfd342a1596b1c971971d715,92,TRUE,1703,1611,
3324702e1b445ae3eac3a5c2bcd4510d,1524,TRUE,2305,781,
23720b5dc2e4e505f164cc39bc0d12a2,1441,TRUE,3342,1901,Radiant
f0421d0c945f6e39c413a5b6754d49a9,2119,TRUE,3195,1076,Radiant
3eb1b80348dec85754c63ce6d2047ea5,618,TRUE,1815,1197,
4a1d580d029ba8113112c9242761dda6,1503,FALSE,2147,644,Dire
24dd97a0c5e20e1b5c232a9fa551d6d6,396,TRUE,1874,1478,Radiant
86f2f705a718af979f59153fb7ab453d,1529,TRUE,1911,382,
226dd9e2630d5273959906e4d039daf4,2696,TRUE,3155,459,
d449185387941de4cf830844cb594f46,274,TRUE,2163,1889,
f3e74c3e320dbea253be6c70fe696c25,1565,TRUE,3261,1696,Radiant
dbc5c2372ac9df75d9b34e2a05e2fc18,2811,FALSE,3384,573,
6a21def9e6d9366ffeb0c1217c2e48e2,662,TRUE,2093,1431,Radiant
9274c5531ec41adc9ff20597873ba565,1433,TRUE,2121,688,Radiant
65ed9675b56773649e6e79566245ccf2,1110,FALSE,1863,753,
4540666c61cde6fc0e45f84ab65e0d6d,808,TRUE,1884,1076,Radiant
37bbd352514784d7b10e4c973eb717b0,1115,TRUE,1711,596,Radiant
67c36b65e07513be72af45270c4214e7,316,TRUE,1545,1229,
642eaabb4902974772c765db69ee1865,248,FALSE,3996,3748,Radiant
0ac23a960a79e568bbc64568b147eed2,1444,FALSE,2248,804,Dire
9533b6e9251e16f1a19b11ab90af6a35,1006,TRUE,2672,1666,Radiant
b407ee3b064a7853ebfddea9d9ee93a6,1668,TRUE,2836,1168,Dire
0bde9db3bf1e6f8508b7404a4f004daa,1194,TRUE,2226,1032,Radiant
e0395c3d619ef9c736d778833c4100b9,261,TRUE,3283,3022,Radiant
04612b903deedc3785943aeb88e926f7,2766,FALSE,2855,89,
629986ef93bc178cc33a11aac34a7142,1755,FALSE,3109,1354,Dire
0d75adc84cc3f9d9f1c574e43920abd1,841,FALSE,1241,400,
7f1a6328b309d3c02f6f459e9df0be02,1097,TRUE,1737,640,Radiant
e8b40b2f7fdb24f94b632c0a1141dc23,410,TRUE,2008,1598,Dire
fe494ff5ccaf03fbbbe0c2ce6695ca87,1786,FALSE,3846,2060,Dire
4fe86559ce40b4c7815eb4acf8e9a294,658,FALSE,1953,1295,Dire
96133491b85e8fb916871b09524cbd68,901,TRUE,1736,835,Dire
2d3898d87322d12f89327a87961faaa7,209,FALSE,2117,1908,Dire
fb206357a30ba0ae45ff9ae6adce5edf,215,FALSE,1958,1743,
370e7b5dc798046aeeccfad7da236dfa,1909,TRUE,1941,32,
122d40fa65056bef06ad1e8a1b2a6b7d,1037,FALSE,2495,1458,Dire
82de8d47815c75d228aa213a9cdcf12a,1192,FALSE,1552,360,
12978d7c3a965ae112911912dd343354,239,TRUE,1871,1632,Radiant
9219787c2b385ee29d01b3a163253639,847,FALSE,3501,2654,Radiant
711dec32479707a0320ed819e9180d30,723,TRUE,1521,798,
80c154dc47a58cf65bab37c08c21b9f0,787,FALSE,1709,922,Dire
b3c30b48b3838c6b04619fad36fa4a21,18,FALSE,1536,1518,
eeed3b998ed3ab391e2e7463fb4138e8,95,TRUE,2554,2459,Dire
93d03385ae26ac40ef5756a6570591fe,844,FALSE,1573,729,
fe9ddef2ec1780a9d419dcdcf5ac1ae4,501,TRUE,2642,2141,Radiant
f0f4558b0969ad54b9b6acc9749db8a1,1909,TRUE,2499,590,
6a30ec9126c3104cdb22a4be6492a941,1062,TRUE,2222,1160,Radiant
fd3f21f7c6555c37dd0853bf88924087,947,FALSE,2564,1617,Dire
ff213d49414a5bf9a9d0959f24a8407d,325,FALSE,2801,2476,Dire
9e6efe013c5f927dedc03d89e548d04b,551,FALSE,1970,1419,Dire
a347b86e00ca4a8708f037512366830b,517,FALSE,2832,2315,Dire
bc7e8065126a3bf44d12c09b978ebe92,2976,TRUE,3536,560,
190fa278395cbdc6e00f3e207224cabc,300,FALSE,2224,1924,Dire
576b7c863647f71d4e202e39cce980f8,948,FALSE,1916,968,Dire
9593a3f11248f479a2db40176e47ce72,334,TRUE,2714,2380,Dire
c9ed8212200488d39354d6044d39b08b,501,FALSE,2602,2101,Radiant
c4b18aec9182274102a23e6db472e6f0,434,FALSE,1771,1337,Dire
9dc6f0c1471fcd8516bd57c56f1f19be,325,FALSE,2674,2349,Dire
2272d0cd890e90e08a3cda6791181bef,2259,FALSE,3325,1066,Dire
754a150d436b7baa691f9b5aa25d71b5,1186,FALSE,2202,1016,
a8dcb7a0730ab027fe1da292d63c8524,2024,FALSE,3197,1173,Dire
41552c7aa5d337a338e2e3053769bc16,2203,TRUE,2473,270,
1234c5c5d9d1ad2321534447dee4a842,321,TRUE,3059,2738,Dire
2201116d6965215951b5665ef1c7e56d,1317,FALSE,2139,822,
511244ac5533a959b531537e6da5651e,1660,TRUE,2781,1121,Radiant
00d4cee5c371ada231364dcf08bc6b79,2157,TRUE,2497,340,
cd23d8a412d2dd79092a8d788096f1ce,1035,TRUE,3107,2072,Dire
b56ea18db1408fc68263757232c1facb,958,FALSE,2033,1075,Radiant
77d2b4857033c53e3ad241f67aa619da,367,FALSE,1942,1575,Dire
b741ea0afccc04c3f068f4cd72ffe10e,3305,FALSE,3394,89,
607987430f3b77c0ae42ceb0526328d6,433,TRUE,3453,3020,Radiant
9f526bbb18679fbe3a7099fb3d2fc0a4,890,FALSE,2533,1643,Dire
19424f57e8c948cbb59c949ee700bd80,1219,TRUE,2882,1663,Radiant
4945649be973b40ba6b5f95269e1a7a5,817,TRUE,2486,1669,Dire
dd71dbe568d412ab5aa5e50e71d7df92,1598,FALSE,1828,230,Dire
5ca236b9b890a0e1596bd03d7b566ff5,515,TRUE,1297,782,Radiant
f83096327430e2eec104b933abfc7fad,668,TRUE,2071,1403,Radiant
14ff9e74a038cad2c41393ee8a55df40,850,TRUE,1354,504,
51b930d4c6f065392b227ce96df538c2,2329,TRUE,3096,767,Dire
e93d0a2330bf157545f1e992f6282b78,1351,FALSE,3138,1787,Dire
6457b15a82f9592bc779cc14c0c96885,520,TRUE,1099,579,
8daa0c5756547e0a4f7c877ad4ea8d2b,1507,FALSE,2136,629,Dire
9acfb9ac92fb53e63ae6a651123743a8,205,TRUE,994,789,
f74a02f4002ca03bc22d8104bf39efc6,2361,TRUE,2718,357,
32f2d3495c36bb1476faed1dc56d1625,1332,FALSE,2779,1447,Radiant
298e300e93832356c5de5f13219840b8,1302,TRUE,3604,2302,Dire
a382bf665debfb590346d4c21fb1bb0c,4,TRUE,2360,2356,Radiant
add2313f5c96c0434fa825c09f0bba62,2100,FALSE,2515,415,Dire
fce24ca089aae7d654f40c16d4c24b29,1103,TRUE,1600,497,
8dbc7d2b3b2533b7f7ac5faa3e934d8d,718,TRUE,2644,1926,Radiant
f40adc10ca1e14a4cfad38c8e41fafb7,1208,FALSE,3363,2155,Radiant
1eccb0e3547ba0dc97ac2e8d73c6c1d1,840,TRUE,2583,1743,
3c0cd4e0163c634fae88cea406ec34b1,1190,FALSE,1837,647,Dire
c4382945c4ba6dc270a24b743393918d,1607,TRUE,2540,933,Radiant
89f161ddbb5ace719fa20052671f86a1,368,FALSE,1680,1312,Dire
8ecf3ce040ef51ac2d7549ca0dbba861,1847,TRUE,2459,612,Radiant
e47e53b627f56d6e827bdfd693b482f3,1127,FALSE,3223,2096,Dire
e82632f8140b88b9e3ecff25b56db241,2338,FALSE,2802,464,
64b692bbb60e9142348f0c5743a941f4,18,TRUE,1942,1924,Dire
13e9bcc406f41da65c4490acde5ebc31,623,TRUE,1544,921,Radiant
9ee3a6f5719738449ae3d0514d8a8d37,1586,TRUE,2335,749,Radiant
106fdcfac0c2ded724eb2d3274bb483e,146,TRUE,2188,2042,
dae79c3b3e490de5e8760955e0104c8c,1435,TRUE,2182,747,Radiant
43f48f14254ca6c46d515c872c0f4c60,482,TRUE,2028,1546,Radiant
fd0f070411e0ef7ea846ce08f3c9fdd9,1697,TRUE,2079,382,Radiant
c4e75c9e1944ab0b55c8e40c76a33d26,1893,TRUE,3512,1619,Dire
4fe850734418e35a3e22f688e766eb0c,198,TRUE,2224,2026,Dire
3864395ce2c44be42746325e57426104,841,FALSE,2529,1688,
610753fd39ee6989d6187985054bb597,26,FALSE,2385,2359,
d2ec38da57da417786b4df940f62e9e1,714,TRUE,1202,488,
d8a11d1efcbd27bec865a8d24542eeea,1247,TRUE,2757,1510,Radiant
af1dee0fa4a7f77aab21744e23a8dd28,1498,TRUE,2448,950,
aa4d7f4c6cbd6dc67792066aba54bd92,1729,TRUE,3142,1413,Radiant
9435433fbaec389d93d84e1f88b3a35e,2736,FALSE,3360,624,Dire
46c416d1682afda990aeb86a11bc8be5,689,TRUE,2235,1546,
c1d8511c58ece0d1309187c53f149f4b,103,FALSE,1607,1504,Dire
3f468c829c1b13323b8d9ef96bf0d014,87,TRUE,2044,1957,
df6274f2025eb81985fded21359d5711,714,TRUE,3319,2605,Dire
ad819bf5a5140f0d7e93fc7c9bc1bb06,1261,FALSE,3577,2316,Dire
9345fe5d653e202a213758647d478927,1693,TRUE,2685,992,Radiant
d3edb565de9292d4b1b38f4373a0e063,475,TRUE,2522,2047,Radiant
f92b354597d5f849756ae87309f1baf7,1597,TRUE,2639,1042,Dire
5d217744a9e9f7738d8d6a58bad7f655,769,FALSE,3088,2319,Dire
f4052bf84de5dc918b2cc3ad0e6410a7,138,TRUE,2659,2521,Radiant
d18ff1fee68b2d63312d090f130c9f5c,2775,FALSE,3019,244,
d464de7959de7b1038bc053a63aa64d7,0,TRUE,1090,1090,Radiant
fb6af18eb19002b0a6868a59a3baa282,1853,FALSE,2212,359,
e20807bc7936a260f7cf21fc32ae3b70,818,FALSE,2147,1329,
2356cec27419f5de07d9396a5e0d0063,1314,TRUE,1658,344,Radiant
dc4e250a2a030be5b9744707e5b3d77f,544,FALSE,3678,3134,Radiant
45b0f7512eb1681fea81a25ce7d67a39,1688,TRUE,3382,1694,Radiant
8f1186ceda4d77b4092d3e2dde21b2ba,1105,FALSE,2902,1797,Dire
35dcc70f4a2f7049cbd63d2029cdb47a,2266,FALSE,2958,692,
527ac40766ad2d51a6718925ce9b1a4d,1514,TRUE,2525,1011,Radiant
37cddab879519695164491a8a179f3eb,847,TRUE,2177,1330,Radiant
087df5988adb1cb2d0b545e1eaede412,1855,FALSE,2791,936,
a9661166bde584261f9079b7c45b2121,703,FALSE,1789,1086,Dire
622ddd4e43019615a95d9fa7ad03d0a5,1966,TRUE,2020,54,
e668b7a65e2475c7a4209ab3651b9e2f,1475,TRUE,1707,232,
ca1178e5bbd3b495d674ef0478b2b8ca,769,FALSE,4282,3513,Radiant
83a134804ed4488b6b336b422532690e,519,FALSE,2928,2409,Dire
7eb8850085ed1d7ad7a04c7c28b48514,931,TRUE,1554,623,Radiant
f09501e0e25eba329017668fed9794d3,623,FALSE,2212,1589,Radiant
200a726b3a91cbb59d36930973bee0b9,771,TRUE,2877,2106,Radiant
e5ead2adc1dc16760ca37577fc62649a,1112,FALSE,2922,1810,Dire
a6d27d1eff5c472ef19716f9b4876e48,557,TRUE,1900,1343,Radiant
d51de2454e95e7d37f3b18280bda0152,426,FALSE,1898,1472,
7caafa033b19e97aaacd4660e4f649d3,239,TRUE,1534,1295,
c52400c06c7e8d0e0fe13ec54e31ece0,1784,FALSE,1854,70,
7301208a60d7fc5345d23c92eefe7e82,830,FALSE,1808,978,
2e273d9154a25949bd3ecf455dfb5515,355,TRUE,2287,1932,Radiant
f13e6b425a7846217aa646dc94b5d286,179,TRUE,1072,893,
640958bed77fa3c591f499c8de4cf52e,850,FALSE,2203,1353,Dire
580948831e8d51f486cf2e6ee9803434,1668,FALSE,2056,388,
86198e676d1c9ccfe3d65011c0d62053,1265,FALSE,2083,818,Radiant
e57b88842858a58f4ad29e831f3028f2,2644,FALSE,2694,50,
ec45bbaf1c4d141cafc41bf8870acd3b,1057,FALSE,2128,1071,
7f810524ba244d97664ecb94c99f0d41,1062,TRUE,1392,330,
4386126db3cfaf1417c444837aa7bd46,835,FALSE,2234,1399,Radiant
0ae0f75bdbe6df52741d2b3bb8516e01,1861,FALSE,2522,661,Dire
2f2f9b1a4d26b1e3e3ba5c6356479861,1216,TRUE,2292,1076,Radiant
fd9aa2d624869cb7bdb363070d7cc99b,1035,FALSE,1767,732,
c74a9c9195e50653be59936be0ba9aed,2042,TRUE,2169,127,
6db2ed0916219a661cedd181a4eb8548,107,FALSE,2106,1999,Dire
2bf6ae6b92c29411980c56550fe6b714,2083,TRUE,2262,179,Radiant
d4e6ee7bc5195e99ac01d53c4823bf75,897,FALSE,2337,1440,Dire
f247fbdeacbd7d1b31cad4a29c82de9d,2001,TRUE,2195,194,
11015644a7aa610a8b5a9848cc2b6995,2618,FALSE,3132,514,Dire
f66cd1a4e7906f8af453dacd0ffa5976,1488,TRUE,2046,558,Radiant
d55717aabd3855bcfad2b32a724a1292,106,FALSE,2049,1943,
2d095ed2585409e4776833b1c4a5ca3f,1342,FALSE,2838,1496,Radiant
49d3cd11cbcb68e1e8e210af16add1f1,1721,TRUE,2593,872,
3e942062b103c027315b926c63c74f3b,447,FALSE,2096,1649,Dire
5a7b3a43116ef508f9a57fe2508e3db4,894,FALSE,2731,1837,Radiant
8c948e76fe4690b1aafb262d6f590cb0,615,FALSE,1995,1380,Dire
abd7524e49633463349922c379f78cf9,1041,FALSE,2152,1111,
8413a6f1f9ec7d8728cfd7db38b47f80,328,FALSE,2317,1989,Dire
8a9be33637321658a9005ee050b5ec5b,822,TRUE,1858,1036,Radiant
e1471ed2afd51fb432bed6edc0100f54,2376,TRUE,2597,221,
cc419db39d140000ab078f7060064916,316,FALSE,2639,2323,Dire
00b85496c3cb99533b9c2340b171655b,1394,TRUE,1708,314,Radiant
cbe301d4af058c2afdd4b6b9a5b18771,1208,TRUE,2273,1065,Radiant
4fa5a9fceebcedee1d424e269ff9019f,308,TRUE,1893,1585,
df508f1b17583a01748275a2370116e4,475,TRUE,3010,2535,Dire
daf2724ecc1652d639a2c5639a598eec,1903,TRUE,2293,390,
f5f9b90bb60768749e3103de7e37bd0a,1732,TRUE,2602,870,Dire
9da8b425d892e8e89f6d2fc735b446c2,1021,TRUE,3009,1988,Dire
7451d509e47936083299b170af704da5,1806,FALSE,2528,722,Radiant
56dc066fe42e134ac72c8753a93e7d4e,148,FALSE,1102,954,Dire
02a3e67eac761ec1dcb7772d2d514a4c,511,TRUE,1578,1067,Radiant
a5a526cb8738add322b01d4f952c0506,350,FALSE,1418,1068,Dire
e71376d706f5ed4cdf7b482f6db99cc1,709,TRUE,2070,1361,Radiant
c694830dfd3f80012dc418db6fb1939d,1931,TRUE,3412,1481,Dire
35123431e5041e802fab4f28a30acf96,645,TRUE,3002,2357,Dire
a77f052db1f282deb3e18be06493ae6f,1082,TRUE,2248,1166,Radiant
11a544fbb8b9c1b3a959b3c7d73b49d4,1518,TRUE,1615,97,Radiant
85bb841ac09e9942f598c69612345e32,1812,FALSE,2272,460,
db31698ace44b6c55e21315d50258a0f,2042,TRUE,2184,142,
b554aca7223cf03191d47f5ca67a8f7d,805,FALSE,2419,1614,
f26f1e5da7ff94fcb623d56fd8ffe863,206,TRUE,4106,3900,Dire
40438a257eadbaf4a553ab22bbc6a614,625,FALSE,2556,1931,Dire
c9a02edca93221361d7a4a43db70bd7e,514,TRUE,2866,2352,Radiant
93900a823f4ab6762789370c574c59e6,490,TRUE,2234,1744,Radiant
733b4b55bae7b5af5f90b51c87a07a5c,1588,TRUE,3296,1708,Radiant
1497e0bd519c67f3b1d547027657562a,1477,FALSE,3670,2193,Dire
d34b1ad517609ad6ec0983ae63f2fea7,709,TRUE,2648,1939,Radiant
0ade32565fb81f54857a15d1063b7731,411,FALSE,1547,1136,
872936352530317b4809f8c4c5b7cc24,1310,TRUE,2169,859,
d77355065831f3a6d6f7af8a7faf8724,522,TRUE,2702,2180,Radiant
83f79b0d91595d4c88fb7d24a109d1b9,219,TRUE,3289,3070,Radiant
af552678a13e029deaf85cae288de9cb,710,FALSE,2568,1858,Radiant
1b81ab28699b32021993cea1ce8cc868,256,FALSE,2279,2023,Dire
fdb04a86a5ec45e7d4b2db4e09b6c70e,1151,TRUE,2458,1307,Dire
5cc415b2a1e9b2ab504f3ef7482fbd30,1745,FALSE,2430,685,Dire
24554673cd034b3293aa828d8a55fc15,608,FALSE,1819,1211,Dire
aba797a314357b431c0155dfbdd9e952,910,TRUE,1247,337,
f7fff94290c71dd5297261347c030e8a,439,TRUE,1980,1541,Radiant
b710cbab04353ed353d2ea930336b425,668,TRUE,2547,1879,Dire
2ae0172cd6d053bde325d34f888c904a,691,TRUE,2653,1962,Radiant
16d77415a0ee42bb973792bd0901f1c2,7,TRUE,2851,2844,Dire
f052a5b708a2dfb5579dd364781f05f0,772,TRUE,1001,229,
4bb8cb6e27f788f900e6bf2f226e615d,1479,FALSE,3056,1577,Dire
340e5f50997ba17286b1a22de0a1a1f5,505,FALSE,2234,1729,Dire
d2be5011118b46cc659b0218ac1496e5,760,FALSE,3074,2314,Dire
c464dc393eed3c3be0185ae7b531f550,570,TRUE,3095,2525,Radiant
dfc93dd1a38cb1891d1fa3d28bd87f8b,563,FALSE,3263,2700,Dire
edd24f12f5a6425adcf529a57ddd93a8,973,FALSE,2843,1870,Dire
1891a86c5b2b52123520ed838ca143c4,1635,FALSE,2692,1057,Radiant
2f5b3348fdaa0c33c711b6d73f740601,1353,TRUE,2340,987,Radiant
d61649728ad59c9c80f44b484e4da611,415,TRUE,2623,2208,Radiant
3620195c50e6f1f1a7b1ceb297f65782,214,TRUE,2147,1933,Radiant
79eb614831d512dfac95b70579e2f341,2272,FALSE,2358,86,
cd057b46b6e34658b531f94330861a91,1038,FALSE,2021,983,
8089288ed2f87d7b50f3b9b14ef6e27d,162,TRUE,1727,1565,
70cdcb690fc6678520ed2b9e725631c1,1347,FALSE,2412,1065,Dire
cab6cd1327637df4741ac54776a171b5,2031,TRUE,2262,231,
f9f32b01899bbcef045aeca1f25a1baa,28,TRUE,2312,2284,Radiant
b742a392e0729ec832dd2c96cf38a2ef,1578,FALSE,1700,122,
658613cedff7f72b421e02b121b54965,493,TRUE,2321,1828,Radiant
f8a5b172260132d62756a65f068ef6b3,1714,TRUE,3540,1826,Radiant
88c217d919950eb522f5aa95ffcfeaef,172,FALSE,2573,2401,
d707681fcabdef33fce87440a9166d92,1085,TRUE,1732,647,
f2df0b77955e734033c6ab2e06006616,1453,TRUE,2246,793,
0341abe85bff033284cbc05f0a7db81c,600,FALSE,2561,1961,Radiant
a260d96cb7142b70d423c3838b9656ee,1540,TRUE,2814,1274,Radiant
228d858658e0073ea5e6818b3f0fee0b,336,TRUE,1958,1622,
7de4dfc1e13b0b4d850702158eac74e5,390,FALSE,2838,2448,Dire
60872a3e1fe77059a618d506a2cc79c1,987,FALSE,2410,1423,Dire
36ace6ad906714d09015109568134db8,1958,TRUE,2089,131,
7a6867b46fff722e59c19fa29ad262e0,1280,TRUE,3948,2668,Dire
25b6f8cac2830509c4b8b34ae3503b6f,818,TRUE,1662,844,
ef6643559bc0e7b86b60a29b564c00f1,2169,FALSE,2266,97,
2c736a6432bb54d59e2b595a242af54d,1506,TRUE,2732,1226,
6af4de0a62f2eafb4d4cc8ca0a4c2a25,293,FALSE,1737,1444,Dire
060f1ea8c2716f22a7bb1f0574d395e0,1084,TRUE,1929,845,Radiant
f3065109a4440b23f71aa94008dc64b4,1114,FALSE,2903,1789,Radiant
9758b35f9acc89ef950992840ac0439a,1481,FALSE,2670,1189,Dire
3543629d01893050017d64bc7c62c387,669,FALSE,2081,1412,
d099949675615a226d07fb99a54f5071,848,TRUE,1592,744,Radiant
926992158eb874e81f6d7bb74652e825,1790,FALSE,2619,829,Radiant
90018bbd5a909ea44515d5da55d6c87c,1233,TRUE,4092,2859,Radiant
8c07a09457b34f5649936a516ff26838,561,FALSE,3117,2556,Dire
94164606f6bf4eb59965ad1b153f7e2d,1874,TRUE,2220,346,
8d57f055806feb0aab1430c56ae08ff8,72,FALSE,1972,1900,
a8bc9768a987878debe82fb4588acc08,291,TRUE,1466,1175,
ee3b605a8fbb32ce471202181595d4ec,1144,FALSE,2336,1192,Dire
e2b48e58a8e939efcd8bf9f44e6bb01d,1407,FALSE,2510,1103,Radiant
054822a4bfb4a185a5abe2d2c9740ef8,94,TRUE,1343,1249,Radiant
aa9085cd55492560d4a6c349c337e75c,227,FALSE,2211,1984,
49b190bbb5ae8f77458c6378055f108e,1872,FALSE,2965,1093,Radiant
68040810de5aa50573b93fddf6b8aa28,1973,TRUE,2604,631,Radiant
acae9311f31a4a57ac2d7164c6afb52b,2981,FALSE,3015,34,
f97ae9211b891b75e302f221b22013e6,578,FALSE,2605,2027,Dire
d81055eff2b8dfdf8859fdd3743126df,923,TRUE,1495,572,
c53f4283aa77aa9a5506e396e777968d,545,FALSE,1348,803,Dire
fdfd27284f06f1d7fbed2a8ec10ce896,1043,FALSE,2180,1137,Dire
2341bcc578ec1c41c217e0f4d9f34a2f,1390,FALSE,2435,1045,Dire
d6aaa932757e6bc9d8111d93611c4f88,2188,TRUE,2764,576,Dire
eca034fb0e154a5ef84a92edaf6f5867,1349,TRUE,1506,157,
2989f746b782f9cc6cbf4b8ade762862,766,TRUE,2959,2193,Dire
467e50a20e6374642684c1e72dd4d3fa,980,TRUE,1728,748,Radiant
b93b86f9b09c55371c0e900c5b6ecb47,1926,FALSE,3316,1390,Dire
3d922e5b5e9e9f5d91dfe0aba246e517,1780,TRUE,1873,93,
578184d5c6cda1051d3588487ebaeb8d,1195,FALSE,2157,962,Dire
5bb8a7dafbf318b6eb0ee3847721d6cf,455,TRUE,3774,3319,Dire
c04e5b04fdcf9ff29b14487a30e00929,1564,FALSE,2154,590,Dire
7541cadfc6c619ef1370c8fe1dc08ae5,1709,TRUE,2116,407,Radiant
ba5822e8a8a625ec83626be53ad7bcfe,410,FALSE,1221,811,
d41e4972dfe3cbab56a6480d2e072b64,893,TRUE,1899,1006,Radiant
48f42bbd0f936843ef0f19c5b2fac6c6,1499,TRUE,2399,900,Radiant
8eb300378ea2f297622dfc8eea083c79,1465,TRUE,2613,1148,Dire
ab64cfac0ecb281f5770560dc81bc92e,3386,TRUE,3452,66,
16cfdc6f26cd7c5b172189fe97891e80,238,FALSE,2429,2191,
93724e8722c08d3dd74e10f895e44469,345,FALSE,3284,2939,Dire
1a05668f169145d76ada0aed947ca3c7,1812,FALSE,2988,1176,Dire
219947e63e085420e0ccf7bbc287ce4c,786,FALSE,2597,1811,Radiant
95000746a2ca3c080a9fe2c1943da7d1,16,FALSE,1220,1204,
32b0efd6ef5b61e84662088d1e59245d,849,TRUE,2484,1635,Radiant
34554509854a616d67a1810f000f2fb3,778,TRUE,1273,495,
f8ef7ceb86128f7b63cd676c36caf5b0,488,FALSE,1918,1430,Radiant
5481b411067e499adda786bfaa3bc55c,1070,FALSE,1434,364,
258d886d487834e96b10595878b06106,176,FALSE,2361,2185,
b094f15dbecf48a1a0047ad248a0e6bc,1482,TRUE,1705,223,
3e42a3499c739152eaedebbe3abbf3fd,1791,TRUE,3408,1617,Dire
7f42a0d274b0839ebbc7a22c39127f83,647,TRUE,2195,1548,
50005828979f8ac67e8aa20ebdda69e0,1062,TRUE,1781,719,Radiant
c6b339b1089ed64f655b369e068f60d0,985,FALSE,1616,631,Dire
